98	44	1
99	44	2
100	44	4
101	44	2
102	44	1
99	45	1
100	45	1
101	45	1
83	47	50
84	47	9
255	47	47
83	48	33
254	48	19
255	48	70
6	51	48
6	52	38
67	61	20
8	78	34
8	79	35
9	79	33
9	80	56
10	80	49
11	80	16
10	81	13
11	81	25
88	81	1
87	82	3
88	82	74
89	82	64
90	82	2
87	83	25
88	83	127
89	83	121
90	83	18
203	83	16
204	83	27
88	84	41
89	84	38
203	84	25
204	84	32
94	85	24
95	85	18
94	86	31
95	86	22
127	86	2
128	86	18
129	86	12
130	86	1
126	87	1
127	87	37
128	87	177
129	87	131
130	87	14
126	88	1
127	88	65
128	88	235
129	88	192
130	88	29
131	88	1
127	89	14
128	89	73
129	89	52
130	89	2
127	90	1
128	90	1
129	90	2
255	90	37
121	104	43
122	104	65
123	104	37
121	105	81
122	105	38
123	105	28
124	105	32
125	105	24
125	106	29
78	113	67
79	113	51
78	114	59
79	114	56
201	121	19
178	122	1
179	122	1
180	122	2
181	122	2
182	122	1
177	123	1
178	123	3
179	123	3
180	123	3
181	123	2
182	123	3
183	123	2
177	124	3
178	124	2
179	124	8
180	124	35
181	124	33
182	124	6
183	124	3
184	124	2
176	125	3
177	125	3
178	125	7
179	125	127
180	125	353
181	125	337
182	125	96
183	125	4
184	125	3
185	125	1
176	126	2
177	126	4
178	126	26
179	126	335
180	126	585
181	126	542
182	126	285
183	126	12
184	126	2
185	126	3
18	127	23
19	127	18
176	127	2
177	127	3
178	127	24
179	127	301
180	127	538
181	127	547
182	127	224
183	127	9
184	127	3
185	127	1
18	128	16
176	128	1
177	128	3
178	128	4
179	128	71
180	128	247
181	128	226
182	128	52
183	128	4
184	128	2
185	128	1
16	129	34
177	129	2
178	129	3
179	129	4
180	129	7
181	129	7
182	129	4
183	129	2
184	129	1
187	129	21
15	130	47
16	130	65
151	130	29
178	130	2
179	130	3
180	130	2
181	130	3
182	130	2
183	130	1
187	130	29
15	131	46
16	131	59
180	131	1
181	131	1
187	131	31
188	132	38
188	133	28
189	133	30
190	133	33
191	133	31
192	133	17
189	134	14
225	135	51
226	135	47
225	136	40
226	136	44
156	142	45
157	142	33
155	143	22
156	143	66
157	143	18
108	152	21
109	152	3
108	153	64
109	153	51
109	154	44
110	154	45
110	155	38
111	155	29
111	156	39
112	156	17
154	160	25
205	160	18
206	160	64
207	160	22
153	161	12
154	161	76
155	161	25
204	161	83
205	161	43
206	161	35
207	161	8
154	162	45
155	162	32
154	163	15
155	163	19
21	174	21
22	174	23
16	175	7
17	175	46
18	175	41
19	175	32
20	175	26
21	175	40
22	175	26
16	176	34
17	176	144
18	176	26
118	184	1
116	185	2
117	185	3
118	185	26
119	185	3
120	185	2
115	186	1
116	186	3
117	186	106
118	186	200
119	186	92
120	186	2
40	187	22
41	187	42
115	187	1
116	187	21
117	187	185
118	187	268
119	187	150
120	187	3
40	188	67
41	188	85
116	188	2
117	188	79
118	188	140
119	188	59
120	188	2
39	189	14
40	189	46
116	189	2
117	189	2
118	189	3
119	189	1
120	189	1
39	190	13
40	190	50
41	190	26
41	191	37
42	192	39
42	193	48
43	193	44
44	193	12
42	194	27
43	194	26
167	218	2
168	218	2
169	218	2
170	218	2
166	219	2
167	219	26
168	219	82
169	219	56
170	219	3
171	219	2
165	220	1
166	220	3
167	220	132
168	220	320
169	220	266
170	220	50
171	220	2
165	221	2
166	221	2
167	221	164
168	221	345
169	221	319
170	221	63
171	221	2
165	222	1
166	222	3
167	222	47
168	222	144
169	222	101
170	222	11
171	222	2
37	223	50
38	223	71
166	223	1
167	223	2
168	223	2
169	223	3
170	223	2
171	223	1
38	224	7
168	224	2
169	224	1
126	226	35
127	226	84
128	226	25
57	227	10
126	227	41
127	227	71
128	227	42
129	227	33
212	235	12
110	239	20
106	240	22
106	241	37
231	241	13
232	241	11
233	241	16
234	241	15
231	242	15
232	242	18
233	242	17
234	242	21
235	242	35
236	242	65
237	242	16
237	243	33
239	244	57
240	244	38
185	245	1
186	245	2
187	245	1
241	245	40
183	246	1
184	246	2
185	246	39
186	246	36
187	246	2
188	246	1
240	246	31
241	246	44
183	247	2
184	247	64
185	247	239
186	247	234
187	247	44
188	247	2
238	247	22
239	247	121
240	247	49
183	248	3
184	248	100
185	248	339
186	248	329
187	248	67
188	248	2
239	248	26
183	249	2
184	249	32
185	249	128
186	249	119
187	249	17
188	249	2
184	250	2
185	250	3
186	250	2
187	250	2
