67	19	3
68	19	1
221	19	1
222	19	2
223	19	2
224	19	2
59	20	1
60	20	2
61	20	5
62	20	160
63	20	406
64	20	477
65	20	290
66	20	29
67	20	3
68	20	2
220	20	1
221	20	2
222	20	2
223	20	4
224	20	2
225	20	2
226	20	1
60	21	2
61	21	4
62	21	181
63	21	466
64	21	540
65	21	346
66	21	38
67	21	3
68	21	2
219	21	1
220	21	2
221	21	3
222	21	29
223	21	75
224	21	40
225	21	5
226	21	3
227	21	1
60	22	2
61	22	3
62	22	62
63	22	263
64	22	316
65	22	148
66	22	9
67	22	3
68	22	1
72	22	1
73	22	2
74	22	1
219	22	2
220	22	3
221	22	29
222	22	281
223	22	436
224	22	348
225	22	61
226	22	3
227	22	2
60	23	1
61	23	2
62	23	4
63	23	24
64	23	35
65	23	8
66	23	3
67	23	2
70	23	1
71	23	1
72	23	3
73	23	3
74	23	2
75	23	1
219	23	2
220	23	4
221	23	81
222	23	455
223	23	551
224	23	468
225	23	153
226	23	6
227	23	2
61	24	1
62	24	2
63	24	3
64	24	2
65	24	2
66	24	2
67	24	1
70	24	1
71	24	19
72	24	126
73	24	174
74	24	51
75	24	2
76	24	1
219	24	2
220	24	3
221	24	48
222	24	347
223	24	501
224	24	415
225	24	90
226	24	4
227	24	3
63	25	2
64	25	1
65	25	1
70	25	2
71	25	67
72	25	321
73	25	340
74	25	185
75	25	4
76	25	2
219	25	2
220	25	3
221	25	7
222	25	68
223	25	160
224	25	90
225	25	12
226	25	3
227	25	2
70	26	2
71	26	49
72	26	258
73	26	319
74	26	139
75	26	3
76	26	1
220	26	1
221	26	3
222	26	3
223	26	3
224	26	3
225	26	3
226	26	2
70	27	2
71	27	2
72	27	50
73	27	76
74	27	23
75	27	2
76	27	1
221	27	2
222	27	2
223	27	2
224	27	2
225	27	1
71	28	2
72	28	2
73	28	2
74	28	2
75	28	2
73	29	1
49	31	4
50	31	29
49	32	31
50	32	53
120	35	1
121	35	1
122	35	1
118	36	1
119	36	2
120	36	3
121	36	2
122	36	2
123	36	2
102	37	1
103	37	1
104	37	1
118	37	2
119	37	3
120	37	56
121	37	89
122	37	30
123	37	3
124	37	2
101	38	2
102	38	3
103	38	3
104	38	3
105	38	2
117	38	1
118	38	3
119	38	52
120	38	273
121	38	351
122	38	174
123	38	8
124	38	2
100	39	1
101	39	3
102	39	89
103	39	183
104	39	91
105	39	3
106	39	2
118	39	2
119	39	75
120	39	315
121	39	395
122	39	228
123	39	17
124	39	2
100	40	1
101	40	27
102	40	224
103	40	337
104	40	220
105	40	22
106	40	1
118	40	3
119	40	23
120	40	144
121	40	190
122	40	86
123	40	3
124	40	1
100	41	2
101	41	12
102	41	162
103	41	257
104	41	162
105	41	8
106	41	2
118	41	2
119	41	3
120	41	3
121	41	10
122	41	3
123	41	1
100	42	1
101	42	2
102	42	23
103	42	49
104	42	23
105	42	2
119	42	1
120	42	1
121	42	2
122	42	1
101	43	1
102	43	2
103	43	1
104	43	2
105	43	1
92	47	37
93	47	33
91	48	42
92	48	26
93	48	31
94	48	30
95	48	17
96	48	33
97	48	45
90	49	22
91	49	36
95	49	26
96	49	7
144	58	2
145	58	2
146	58	2
147	58	2
148	58	2
143	59	1
144	59	2
145	59	4
146	59	30
147	59	15
148	59	2
149	59	2
65	60	1
66	60	1
143	60	1
144	60	3
145	60	105
146	60	293
147	60	207
148	60	32
149	60	2
150	60	1
5	61	33
6	61	39
64	61	2
65	61	30
66	61	30
67	61	2
68	61	1
143	61	2
144	61	10
145	61	267
146	61	449
147	61	389
148	61	86
149	61	2
150	61	1
5	62	74
6	62	55
63	62	2
64	62	39
65	62	191
66	62	205
67	62	42
68	62	2
143	62	2
144	62	3
145	62	130
146	62	327
147	62	248
148	62	43
149	62	2
5	63	35
6	63	32
63	63	2
64	63	50
65	63	207
66	63	244
67	63	57
68	63	2
144	63	2
145	63	9
146	63	44
147	63	32
148	63	2
149	63	1
6	64	2
63	64	1
64	64	5
65	64	76
66	64	78
67	64	11
68	64	1
144	64	1
145	64	1
146	64	2
147	64	2
148	64	2
64	65	1
65	65	2
66	65	2
67	65	1
104	68	114
105	68	70
102	69	31
103	69	58
104	69	77
105	69	31
102	70	7
103	70	34
104	70	12
103	71	35
103	72	13
104	72	43
105	72	37
106	72	44
107	72	27
104	73	24
105	73	19
106	73	16
227	80	25
226	81	11
227	81	69
228	81	92
228	82	85
229	82	49
229	83	42
230	83	1
229	84	52
230	84	70
231	84	3
158	85	48
159	85	38
160	85	36
161	85	22
230	85	75
231	85	17
119	86	31
158	86	50
159	86	51
160	86	48
161	86	38
118	87	10
119	87	29
160	87	2
161	87	41
162	87	37
163	87	33
118	88	17
162	88	8
155	102	5
156	102	30
157	102	25
158	102	22
159	102	27
160	102	29
153	103	21
154	103	33
155	103	28
156	103	23
160	103	26
106	111	2
107	111	24
105	112	59
106	112	78
107	112	83
116	112	23
117	112	49
104	113	29
105	113	52
106	113	107
107	113	21
114	113	41
115	113	31
116	113	31
117	113	49
113	114	14
114	114	45
117	114	28
114	115	51
115	115	29
114	116	44
115	116	46
113	117	20
114	117	77
115	117	13
114	118	6
197	124	1
198	124	1
199	124	2
200	124	1
196	125	2
197	125	2
198	125	27
199	125	48
200	125	15
201	125	2
196	126	2
197	126	22
198	126	180
199	126	259
200	126	137
201	126	3
202	126	1
196	127	2
197	127	34
198	127	266
199	127	311
200	127	207
201	127	17
202	127	2
196	128	1
197	128	5
198	128	119
199	128	189
200	128	80
201	128	3
202	128	1
197	129	2
198	129	3
199	129	5
200	129	2
201	129	1
198	130	1
199	130	2
200	130	1
236	132	32
237	132	20
235	133	38
236	133	38
234	134	44
235	134	50
234	135	13
59	139	23
60	139	32
59	140	29
58	141	20
58	142	25
157	151	8
196	165	1
197	165	2
195	166	1
196	166	23
197	166	36
198	166	3
199	166	1
194	167	1
195	167	25
196	167	171
197	167	239
198	167	85
199	167	2
194	168	2
195	168	36
196	168	237
197	168	326
198	168	123
199	168	2
99	169	16
100	169	28
101	169	16
194	169	1
195	169	3
196	169	89
197	169	120
198	169	40
199	169	2
99	170	27
100	170	63
101	170	43
195	170	1
196	170	2
197	170	2
198	170	2
59	177	38
60	177	27
185	177	2
186	177	16
58	178	25
59	178	63
60	178	25
185	178	57
186	178	83
187	178	20
58	179	27
59	179	64
185	179	21
186	179	38
187	179	30
188	179	30
189	179	30
195	198	5
193	199	17
194	199	19
195	199	32
192	200	48
193	200	90
194	200	36
195	200	12
192	201	10
193	201	29
93	209	19
94	209	48
94	210	11
140	210	24
141	210	44
140	211	26
141	211	47
222	215	1
223	215	2
224	215	2
225	215	1
221	216	2
222	216	27
223	216	102
224	216	76
225	216	4
226	216	1
221	217	2
222	217	109
223	217	311
224	217	250
225	217	51
226	217	2
221	218	3
222	218	86
223	218	276
224	218	227
225	218	40
226	218	1
221	219	1
222	219	9
223	219	54
224	219	43
225	219	2
222	220	1
223	220	2
224	220	2
150	231	22
151	231	23
151	232	34
151	233	25
152	233	24
154	233	48
155	233	40
152	234	34
153	234	1
154	234	70
155	234	79
152	235	24
153	235	139
154	235	65
153	236	2
148	250	2
149	250	1
146	251	1
147	251	2
148	251	2
149	251	2
150	251	2
151	251	2
146	252	2
147	252	15
148	252	115
149	252	130
150	252	40
151	252	2
152	252	2
145	253	1
146	253	2
147	253	81
148	253	338
149	253	389
150	253	177
151	253	4
152	253	2
145	254	1
146	254	2
147	254	75
148	254	362
149	254	398
150	254	187
151	254	3
152	254	2
146	255	2
147	255	15
148	255	115
149	255	150
150	255	45
151	255	3
152	255	2
