163	154	457
164	154	108
165	154	4
166	154	3
158	155	2
159	155	3
160	155	24
161	155	191
162	155	330
163	155	201
164	155	20
165	155	3
166	155	1
159	156	2
160	156	3
161	156	8
162	156	25
163	156	8
164	156	3
165	156	2
122	157	27
123	157	40
159	157	2
160	157	2
161	157	2
162	157	2
163	157	3
164	157	2
165	157	2
121	158	21
122	158	52
123	158	65
161	158	2
162	158	2
163	158	1
116	159	36
117	159	43
118	159	29
119	159	28
120	159	29
121	159	12
145	167	27
146	167	70
147	167	90
148	167	47
149	167	27
247	169	1
248	169	2
249	169	1
247	170	31
248	170	124
249	170	76
250	170	2
247	171	100
248	171	276
249	171	210
250	171	23
246	172	1
247	172	59
248	172	186
249	172	120
250	172	3
246	173	1
247	173	2
248	173	20
249	173	3
250	173	2
142	174	8
143	174	45
143	175	26
210	187	1
33	188	21
208	188	1
209	188	2
210	188	2
211	188	3
212	188	2
213	188	2
31	189	26
32	189	59
33	189	70
34	189	19
35	189	34
36	189	37
37	189	29
62	189	13
158	189	30
159	189	62
160	189	5
207	189	2
208	189	3
209	189	4
210	189	8
211	189	16
212	189	7
213	189	3
214	189	3
31	190	32
32	190	53
33	190	39
34	190	40
35	190	10
36	190	24
37	190	38
38	190	9
62	190	58
63	190	54
158	190	40
159	190	74
160	190	32
207	190	2
208	190	3
209	190	35
210	190	209
211	190	282
212	190	142
213	190	11
214	190	3
215	190	1
62	191	10
207	191	2
208	191	6
209	191	140
210	191	520
211	191	577
212	191	440
213	191	56
214	191	4
215	191	2
207	192	3
208	192	3
209	192	162
210	192	476
211	192	601
212	192	425
213	192	66
214	192	4
215	192	2
207	193	2
208	193	3
209	193	38
210	193	267
211	193	330
212	193	152
213	193	15
214	193	3
215	193	2
208	194	2
209	194	3
210	194	14
211	194	25
212	194	8
213	194	3
214	194	2
208	195	1
209	195	2
210	195	3
211	195	2
212	195	3
213	195	2
214	195	1
211	196	1
212	196	2
134	198	31
134	199	29
209	199	1
63	200	2
64	200	47
65	200	48
66	200	1
208	200	2
209	200	44
210	200	63
211	200	14
63	201	24
64	201	143
65	201	153
66	201	26
208	201	12
209	201	146
210	201	193
211	201	60
63	202	4
64	202	79
65	202	77
66	202	4
208	202	2
209	202	94
210	202	135
211	202	40
64	203	2
65	203	1
209	203	2
210	203	4
211	203	1
186	214	2
187	214	1
185	215	2
186	215	42
187	215	65
188	215	12
185	216	30
186	216	200
187	216	248
188	216	73
189	216	2
184	217	2
185	217	33
186	217	185
187	217	228
188	217	66
189	217	2
248	217	1
249	217	2
250	217	1
137	218	18
138	218	35
185	218	2
186	218	38
187	218	44
188	218	3
189	218	1
247	218	2
248	218	52
249	218	105
250	218	42
251	218	2
137	219	59
138	219	96
139	219	14
186	219	1
187	219	2
246	219	1
247	219	21
248	219	205
249	219	327
250	219	176
251	219	6
252	219	2
137	220	19
138	220	36
246	220	1
247	220	12
248	220	166
249	220	298
250	220	60
251	220	7
247	221	2
248	221	29
249	221	56
250	221	28
251	221	3
248	222	2
249	222	1
250	222	2
65	226	2
66	226	1
64	227	3
65	227	51
66	227	50
67	227	2
63	228	2
64	228	46
65	228	214
66	228	210
67	228	43
68	228	1
63	229	1
64	229	43
65	229	184
66	229	172
67	229	37
64	230	2
65	230	33
66	230	32
67	230	2
65	231	1
66	231	2
200	239	1
201	239	2
202	239	2
203	239	2
204	239	1
200	240	2
201	240	39
202	240	74
203	240	35
204	240	2
199	241	2
200	241	23
201	241	218
202	241	325
203	241	163
204	241	5
205	241	1
199	242	2
200	242	29
201	242	234
202	242	367
203	242	201
204	242	9
205	242	1
199	243	1
200	243	2
201	243	65
202	243	120
203	243	47
204	243	2
210	243	9
200	244	2
201	244	1
202	244	2
203	244	1
204	244	2
210	244	81
211	244	57
210	245	29
211	245	7
204	246	2
205	246	1
206	246	1
203	247	2
204	247	2
205	247	3
206	247	2
207	247	2
202	248	2
203	248	4
204	248	92
205	248	166
206	248	81
207	248	2
208	248	2
202	249	4
203	249	37
204	249	299
205	249	414
206	249	247
207	249	31
208	249	2
201	250	3
202	250	5
203	250	29
204	250	280
205	250	381
206	250	224
207	250	22
208	250	3
201	251	2
202	251	9
203	251	127
204	251	428
205	251	448
206	251	142
207	251	7
208	251	4
201	252	4
202	252	20
203	252	308
204	252	624
205	252	583
206	252	293
207	252	13
208	252	3
201	253	2
202	253	14
203	253	237
204	253	506
205	253	539
206	253	215
207	253	7
208	253	3
40	254	7
201	254	3
202	254	3
203	254	46
204	254	173
205	254	154
206	254	34
207	254	4
208	254	2
40	255	43
124	255	9
202	255	3
203	255	3
204	255	6
205	255	5
206	255	4
207	255	3
208	255	1
